total_immune_region_level,total_immune_spot_level,tissue_level_immune_class,library_id
51.90031,50.87756,Immune-moderate-low,BEME_355G
119.6919,125.48501,Immune-high,BEME_355G
51.90031,69.170006,Immune-moderate-low,BEME_355G
130.50667,170.58989,Immune-moderate-high,BEME_355G
78.33598,104.5078,Immune-moderate-low,BEME_355G
119.6919,158.00253,Immune-high,BEME_355G
20.65237,38.622574,Immune-low,BEME_355G
4.965096,12.764256,Immune-poor,BEME_355G
51.90031,69.76291,Immune-moderate-low,BEME_355G
208.19379,312.52457,Immune-high,BEME_355G
43.511616,37.75835,Immune-low,BEME_355G
1.6290659,2.1313062,Immune-poor,BEME_355G
1.6290659,2.2950196,Immune-poor,BEME_355G
75.91567,60.536774,Immune-moderate,BEME_355G
51.90031,45.57435,Immune-moderate-low,BEME_355G
20.65237,39.84727,Immune-low,BEME_355G
78.33598,64.962944,Immune-moderate-low,BEME_355G
51.90031,57.090237,Immune-moderate-low,BEME_355G
75.91567,68.36362,Immune-moderate,BEME_355G
119.6919,153.7015,Immune-high,BEME_355G
119.6919,98.98688,Immune-high,BEME_355G
75.91567,71.77019,Immune-moderate,BEME_355G
208.19379,163.6722,Immune-high,BEME_355G
119.6919,136.78357,Immune-high,BEME_355G
4.965096,4.131327,Immune-poor,BEME_355G
1.6290659,2.0174267,Immune-poor,BEME_355G
130.50667,170.72464,Immune-moderate-high,BEME_355G
20.65237,17.495564,Immune-low,BEME_355G
51.90031,41.118286,Immune-moderate-low,BEME_355G
4.192695,3.6556451,Immune-poor,BEME_355G
75.91567,68.749245,Immune-moderate,BEME_355G
20.65237,15.720775,Immune-low,BEME_355G
4.965096,3.1168215,Immune-poor,BEME_355G
51.90031,56.007507,Immune-moderate-low,BEME_355G
1.6290659,1.9449865,Immune-poor,BEME_355G
4.192695,3.8683186,Immune-poor,BEME_355G
43.511616,47.98713,Immune-low,BEME_355G
43.511616,56.271202,Immune-low,BEME_355G
75.91567,64.7352,Immune-moderate,BEME_355G
4.965096,3.2394617,Immune-poor,BEME_355G
25.933357,29.588829,Immune-low,BEME_355G
130.50667,142.70685,Immune-moderate-high,BEME_355G
130.50667,137.67444,Immune-moderate-high,BEME_355G
4.965096,4.112668,Immune-poor,BEME_355G
130.50667,88.61947,Immune-moderate-high,BEME_355G
51.90031,46.357037,Immune-moderate-low,BEME_355G
75.91567,75.331055,Immune-moderate,BEME_355G
78.33598,72.71748,Immune-moderate-low,BEME_355G
1.6290659,1.397367,Immune-poor,BEME_355G
78.33598,44.01964,Immune-moderate-low,BEME_355G
51.90031,68.81285,Immune-moderate-low,BEME_355G
1.6290659,2.0154684,Immune-poor,BEME_355G
25.933357,37.024967,Immune-low,BEME_355G
130.50667,204.74504,Immune-moderate-high,BEME_355G
208.19379,185.35945,Immune-high,BEME_355G
43.511616,32.472458,Immune-low,BEME_355G
20.65237,7.6455355,Immune-low,BEME_355G
78.33598,64.42659,Immune-moderate-low,BEME_355G
51.90031,68.048744,Immune-moderate-low,BEME_355G
75.91567,85.59101,Immune-moderate,BEME_355G
20.65237,7.772006,Immune-low,BEME_355G
130.50667,143.19554,Immune-moderate-high,BEME_355G
4.965096,2.823237,Immune-poor,BEME_355G
20.65237,22.848688,Immune-low,BEME_355G
78.33598,78.704094,Immune-moderate-low,BEME_355G
43.511616,48.30451,Immune-low,BEME_355G
130.50667,94.67637,Immune-moderate-high,BEME_355G
20.65237,25.823158,Immune-low,BEME_355G
51.90031,55.71879,Immune-moderate-low,BEME_355G
25.933357,27.965311,Immune-low,BEME_355G
43.511616,40.183086,Immune-low,BEME_355G
4.965096,2.718665,Immune-poor,BEME_355G
51.90031,49.639076,Immune-moderate-low,BEME_355G
43.511616,34.62734,Immune-low,BEME_355G
43.511616,36.570335,Immune-low,BEME_355G
1.6290659,2.4528434,Immune-poor,BEME_355G
75.91567,72.98553,Immune-moderate,BEME_355G
130.50667,90.840004,Immune-moderate-high,BEME_355G
75.91567,85.89887,Immune-moderate,BEME_355G
130.50667,58.278606,Immune-moderate-high,BEME_355G
51.90031,50.138508,Immune-moderate-low,BEME_355G
78.33598,115.22342,Immune-moderate-low,BEME_355G
20.65237,15.0918045,Immune-low,BEME_355G
43.511616,41.912354,Immune-low,BEME_355G
208.19379,239.75262,Immune-high,BEME_355G
75.91567,61.234043,Immune-moderate,BEME_355G
130.50667,155.16542,Immune-moderate-high,BEME_355G
1.6290659,1.8711042,Immune-poor,BEME_355G
20.65237,10.418147,Immune-low,BEME_355G
4.192695,9.541038,Immune-poor,BEME_355G
43.511616,39.417496,Immune-low,BEME_355G
78.33598,59.88368,Immune-moderate-low,BEME_355G
1.6290659,0.55342466,Immune-poor,BEME_355G
4.965096,13.768657,Immune-poor,BEME_355G
1.6290659,1.5079038,Immune-poor,BEME_355G
75.91567,63.230194,Immune-moderate,BEME_355G
20.65237,11.768632,Immune-low,BEME_355G
20.65237,23.172901,Immune-low,BEME_355G
78.33598,48.93489,Immune-moderate-low,BEME_355G
75.91567,84.54591,Immune-moderate,BEME_355G
51.90031,43.466972,Immune-moderate-low,BEME_355G
43.511616,36.235027,Immune-low,BEME_355G
119.6919,150.80292,Immune-high,BEME_355G
78.33598,89.90172,Immune-moderate-low,BEME_355G
20.65237,16.036198,Immune-low,BEME_355G
51.90031,32.836777,Immune-moderate-low,BEME_355G
51.90031,39.928635,Immune-moderate-low,BEME_355G
78.33598,76.76741,Immune-moderate-low,BEME_355G
75.91567,79.59459,Immune-moderate,BEME_355G
78.33598,51.403572,Immune-moderate-low,BEME_355G
4.965096,2.6609232,Immune-poor,BEME_355G
51.90031,52.60725,Immune-moderate-low,BEME_355G
75.91567,95.208664,Immune-moderate,BEME_355G
78.33598,85.53462,Immune-moderate-low,BEME_355G
75.91567,97.275856,Immune-moderate,BEME_355G
1.6290659,1.8242712,Immune-poor,BEME_355G
119.6919,123.31065,Immune-high,BEME_355G
1.6290659,1.8235508,Immune-poor,BEME_355G
4.965096,8.384544,Immune-poor,BEME_355G
1.6290659,0.6739979,Immune-poor,BEME_355G
4.192695,7.39356,Immune-poor,BEME_355G
51.90031,53.626053,Immune-moderate-low,BEME_355G
20.65237,37.372753,Immune-low,BEME_355G
4.192695,3.1515663,Immune-poor,BEME_355G
75.91567,80.936035,Immune-moderate,BEME_355G
130.50667,152.38358,Immune-moderate-high,BEME_355G
130.50667,158.86153,Immune-moderate-high,BEME_355G
1.6290659,2.3365514,Immune-poor,BEME_355G
130.50667,147.67009,Immune-moderate-high,BEME_355G
208.19379,215.18504,Immune-high,BEME_355G
4.965096,2.2958364,Immune-poor,BEME_355G
51.90031,44.93185,Immune-moderate-low,BEME_355G
4.965096,1.9825832,Immune-poor,BEME_355G
119.6919,105.477776,Immune-high,BEME_355G
75.91567,61.88277,Immune-moderate,BEME_355G
4.965096,3.9334397,Immune-poor,BEME_355G
25.933357,18.388155,Immune-low,BEME_355G
119.6919,131.0454,Immune-high,BEME_355G
1.6290659,2.136136,Immune-poor,BEME_355G
25.933357,21.306124,Immune-low,BEME_355G
4.192695,2.1938014,Immune-poor,BEME_355G
1.6290659,1.4700844,Immune-poor,BEME_355G
208.19379,176.9268,Immune-high,BEME_355G
119.6919,99.39143,Immune-high,BEME_355G
4.965096,4.124961,Immune-poor,BEME_355G
43.511616,41.419056,Immune-low,BEME_355G
75.91567,81.477036,Immune-moderate,BEME_355G
1.6290659,2.8030605,Immune-poor,BEME_355G
130.50667,124.945984,Immune-moderate-high,BEME_355G
130.50667,104.47598,Immune-moderate-high,BEME_355G
1.6290659,2.7045112,Immune-poor,BEME_355G
130.50667,69.20389,Immune-moderate-high,BEME_355G
75.91567,64.901,Immune-moderate,BEME_355G
1.6290659,1.7630016,Immune-poor,BEME_355G
1.6290659,1.6712073,Immune-poor,BEME_355G
43.511616,42.666798,Immune-low,BEME_355G
51.90031,48.12949,Immune-moderate-low,BEME_355G
20.65237,8.649345,Immune-low,BEME_355G
4.192695,8.410663,Immune-poor,BEME_355G
1.6290659,0.49891725,Immune-poor,BEME_355G
1.6290659,0.85896254,Immune-poor,BEME_355G
130.50667,60.282448,Immune-moderate-high,BEME_355G
1.6290659,1.8328922,Immune-poor,BEME_355G
119.6919,94.24454,Immune-high,BEME_355G
130.50667,136.07733,Immune-moderate-high,BEME_355G
51.90031,39.97893,Immune-moderate-low,BEME_355G
75.91567,57.76697,Immune-moderate,BEME_355G
4.192695,1.9628205,Immune-poor,BEME_355G
130.50667,57.098007,Immune-moderate-high,BEME_355G
1.6290659,1.0799396,Immune-poor,BEME_355G
20.65237,36.42382,Immune-low,BEME_355G
119.6919,117.17186,Immune-high,BEME_355G
208.19379,301.53217,Immune-high,BEME_355G
20.65237,16.059082,Immune-low,BEME_355G
130.50667,203.41316,Immune-moderate-high,BEME_355G
78.33598,65.75121,Immune-moderate-low,BEME_355G
25.933357,18.979725,Immune-low,BEME_355G
75.91567,78.91839,Immune-moderate,BEME_355G
25.933357,17.68075,Immune-low,BEME_355G
4.965096,3.912527,Immune-poor,BEME_355G
20.65237,14.3676815,Immune-low,BEME_355G
1.6290659,1.4521843,Immune-poor,BEME_355G
43.511616,41.469627,Immune-low,BEME_355G
1.6290659,1.0580208,Immune-poor,BEME_355G
130.50667,100.40269,Immune-moderate-high,BEME_355G
20.65237,17.02398,Immune-low,BEME_355G
51.90031,45.725796,Immune-moderate-low,BEME_355G
4.965096,6.327754,Immune-poor,BEME_355G
43.511616,49.190605,Immune-low,BEME_355G
78.33598,62.07474,Immune-moderate-low,BEME_355G
20.65237,28.324852,Immune-low,BEME_355G
4.965096,6.624632,Immune-poor,BEME_355G
4.965096,2.4319136,Immune-poor,BEME_355G
20.65237,13.542588,Immune-low,BEME_355G
20.65237,16.541876,Immune-low,BEME_355G
20.65237,34.6863,Immune-low,BEME_355G
75.91567,63.420383,Immune-moderate,BEME_355G
20.65237,19.856197,Immune-low,BEME_355G
4.192695,3.4429824,Immune-poor,BEME_355G
4.192695,3.1933599,Immune-poor,BEME_355G
130.50667,165.7155,Immune-moderate-high,BEME_355G
4.192695,4.57775,Immune-poor,BEME_355G
75.91567,87.345566,Immune-moderate,BEME_355G
78.33598,69.11223,Immune-moderate-low,BEME_355G
119.6919,134.7446,Immune-high,BEME_355G
75.91567,61.469585,Immune-moderate,BEME_355G
4.192695,4.559521,Immune-poor,BEME_355G
130.50667,116.01099,Immune-moderate-high,BEME_355G
119.6919,103.99282,Immune-high,BEME_355G
4.965096,1.9193597,Immune-poor,BEME_355G
1.6290659,1.946679,Immune-poor,BEME_355G
119.6919,130.57124,Immune-high,BEME_355G
43.511616,34.365757,Immune-low,BEME_355G
75.91567,60.56544,Immune-moderate,BEME_355G
130.50667,137.54086,Immune-moderate-high,BEME_355G
1.6290659,1.0278244,Immune-poor,BEME_355G
130.50667,229.3649,Immune-moderate-high,BEME_355G
4.965096,3.3373418,Immune-poor,BEME_355G
51.90031,61.276093,Immune-moderate-low,BEME_355G
78.33598,49.76537,Immune-moderate-low,BEME_355G
1.6290659,0.641439,Immune-poor,BEME_355G
1.6290659,1.2744193,Immune-poor,BEME_355G
51.90031,48.99687,Immune-moderate-low,BEME_355G
78.33598,68.66885,Immune-moderate-low,BEME_355G
20.65237,18.091787,Immune-low,BEME_355G
4.965096,5.0205803,Immune-poor,BEME_355G
20.65237,13.581709,Immune-low,BEME_355G
4.965096,8.033511,Immune-poor,BEME_355G
75.91567,59.301117,Immune-moderate,BEME_355G
1.6290659,1.1833214,Immune-poor,BEME_355G
208.19379,172.64598,Immune-high,BEME_355G
4.192695,2.5667455,Immune-poor,BEME_355G
25.933357,33.989307,Immune-low,BEME_355G
25.933357,19.558977,Immune-low,BEME_355G
25.933357,18.694132,Immune-low,BEME_355G
4.192695,2.4526963,Immune-poor,BEME_355G
1.6290659,1.9691901,Immune-poor,BEME_355G
1.6290659,2.6571076,Immune-poor,BEME_355G
20.65237,17.19808,Immune-low,BEME_355G
51.90031,42.685555,Immune-moderate-low,BEME_355G
51.90031,52.463287,Immune-moderate-low,BEME_355G
20.65237,17.493149,Immune-low,BEME_355G
78.33598,51.168262,Immune-moderate-low,BEME_355G
25.933357,28.694763,Immune-low,BEME_355G
75.91567,91.263954,Immune-moderate,BEME_355G
78.33598,82.92639,Immune-moderate-low,BEME_355G
20.65237,19.94154,Immune-low,BEME_355G
51.90031,42.70529,Immune-moderate-low,BEME_355G
4.965096,3.647875,Immune-poor,BEME_355G
4.192695,1.8595189,Immune-poor,BEME_355G
51.90031,67.11103,Immune-moderate-low,BEME_355G
119.6919,96.58791,Immune-high,BEME_355G
4.965096,2.614903,Immune-poor,BEME_355G
130.50667,100.6283,Immune-moderate-high,BEME_355G
78.33598,52.904034,Immune-moderate-low,BEME_355G
1.6290659,1.3583963,Immune-poor,BEME_355G
130.50667,80.17101,Immune-moderate-high,BEME_355G
51.90031,50.596115,Immune-moderate-low,BEME_355G
43.511616,48.379837,Immune-low,BEME_355G
1.6290659,0.9459576,Immune-poor,BEME_355G
75.91567,70.22963,Immune-moderate,BEME_355G
75.91567,86.42282,Immune-moderate,BEME_355G
51.90031,37.99166,Immune-moderate-low,BEME_355G
43.511616,32.739212,Immune-low,BEME_355G
78.33598,111.69951,Immune-moderate-low,BEME_355G
119.6919,127.44255,Immune-high,BEME_355G
1.6290659,0.5561428,Immune-poor,BEME_355G
1.6290659,2.7287207,Immune-poor,BEME_355G
4.965096,3.7243965,Immune-poor,BEME_355G
20.65237,30.058374,Immune-low,BEME_355G
51.90031,50.03592,Immune-moderate-low,BEME_355G
208.19379,168.05716,Immune-high,BEME_355G
130.50667,88.142494,Immune-moderate-high,BEME_355G
78.33598,62.398136,Immune-moderate-low,BEME_355G
1.6290659,1.6732178,Immune-poor,BEME_355G
20.65237,15.408182,Immune-low,BEME_355G
1.6290659,1.0959992,Immune-poor,BEME_355G
1.6290659,1.8033209,Immune-poor,BEME_355G
130.50667,102.26516,Immune-moderate-high,BEME_355G
20.65237,42.54633,Immune-low,BEME_355G
1.6290659,1.6261666,Immune-poor,BEME_355G
4.965096,3.3774986,Immune-poor,BEME_355G
1.6290659,1.5142742,Immune-poor,BEME_355G
119.6919,125.38362,Immune-high,BEME_355G
1.6290659,1.7846122,Immune-poor,BEME_355G
51.90031,41.99928,Immune-moderate-low,BEME_355G
78.33598,102.15958,Immune-moderate-low,BEME_355G
130.50667,146.79556,Immune-moderate-high,BEME_355G
1.6290659,1.9150755,Immune-poor,BEME_355G
130.50667,74.384575,Immune-moderate-high,BEME_355G
20.65237,15.36469,Immune-low,BEME_355G
1.6290659,1.0023968,Immune-poor,BEME_355G
119.6919,106.577354,Immune-high,BEME_355G
1.6290659,1.8340924,Immune-poor,BEME_355G
4.965096,14.465982,Immune-poor,BEME_355G
1.6290659,1.6321466,Immune-poor,BEME_355G
119.6919,114.108894,Immune-high,BEME_355G
78.33598,55.548923,Immune-moderate-low,BEME_355G
78.33598,79.795525,Immune-moderate-low,BEME_355G
51.90031,50.26227,Immune-moderate-low,BEME_355G
130.50667,115.50299,Immune-moderate-high,BEME_355G
130.50667,307.10638,Immune-moderate-high,BEME_355G
51.90031,65.45397,Immune-moderate-low,BEME_355G
75.91567,80.78524,Immune-moderate,BEME_355G
4.965096,2.2848516,Immune-poor,BEME_355G
75.91567,72.056404,Immune-moderate,BEME_355G
51.90031,50.899834,Immune-moderate-low,BEME_355G
130.50667,200.06241,Immune-moderate-high,BEME_355G
20.65237,11.005886,Immune-low,BEME_355G
25.933357,32.230076,Immune-low,BEME_355G
1.6290659,3.1541665,Immune-poor,BEME_355G
75.91567,84.25824,Immune-moderate,BEME_355G
78.33598,46.401073,Immune-moderate-low,BEME_355G
1.6290659,0.8491245,Immune-poor,BEME_355G
78.33598,96.40873,Immune-moderate-low,BEME_355G
119.6919,150.12325,Immune-high,BEME_355G
1.6290659,2.2293336,Immune-poor,BEME_355G
20.65237,26.219194,Immune-low,BEME_355G
75.91567,80.19807,Immune-moderate,BEME_355G
43.511616,38.669483,Immune-low,BEME_355G
78.33598,62.88838,Immune-moderate-low,BEME_355G
78.33598,79.15829,Immune-moderate-low,BEME_355G
20.65237,22.124071,Immune-low,BEME_355G
1.6290659,1.1182877,Immune-poor,BEME_355G
20.65237,25.053047,Immune-low,BEME_355G
1.6290659,1.2084196,Immune-poor,BEME_355G
1.6290659,1.3223966,Immune-poor,BEME_355G
20.65237,34.47769,Immune-low,BEME_355G
1.6290659,2.9055007,Immune-poor,BEME_355G
20.65237,16.677002,Immune-low,BEME_355G
78.33598,81.404076,Immune-moderate-low,BEME_355G
4.965096,2.7109349,Immune-poor,BEME_355G
20.65237,8.317521,Immune-low,BEME_355G
130.50667,88.66005,Immune-moderate-high,BEME_355G
25.933357,23.21273,Immune-low,BEME_355G
75.91567,69.29508,Immune-moderate,BEME_355G
20.65237,20.380304,Immune-low,BEME_355G
20.65237,14.8565035,Immune-low,BEME_355G
43.511616,47.584774,Immune-low,BEME_355G
51.90031,52.74637,Immune-moderate-low,BEME_355G
208.19379,288.60004,Immune-high,BEME_355G
78.33598,89.89547,Immune-moderate-low,BEME_355G
4.965096,8.5085125,Immune-poor,BEME_355G
78.33598,71.980194,Immune-moderate-low,BEME_355G
1.6290659,2.4729745,Immune-poor,BEME_355G
1.6290659,1.076927,Immune-poor,BEME_355G
4.965096,10.406334,Immune-poor,BEME_355G
51.90031,37.335827,Immune-moderate-low,BEME_355G
4.965096,6.7511296,Immune-poor,BEME_355G
4.965096,2.685232,Immune-poor,BEME_355G
51.90031,48.857727,Immune-moderate-low,BEME_355G
51.90031,39.780632,Immune-moderate-low,BEME_355G
4.192695,3.5002668,Immune-poor,BEME_355G
130.50667,95.734726,Immune-moderate-high,BEME_355G
130.50667,125.37998,Immune-moderate-high,BEME_355G
51.90031,36.816753,Immune-moderate-low,BEME_355G
130.50667,137.88806,Immune-moderate-high,BEME_355G
119.6919,105.928154,Immune-high,BEME_355G
75.91567,79.21987,Immune-moderate,BEME_355G
1.6290659,1.9761318,Immune-poor,BEME_355G
4.965096,3.7209208,Immune-poor,BEME_355G
20.65237,19.49236,Immune-low,BEME_355G
130.50667,97.48689,Immune-moderate-high,BEME_355G
4.965096,2.3144522,Immune-poor,BEME_355G
130.50667,158.93134,Immune-moderate-high,BEME_355G
43.511616,29.875195,Immune-low,BEME_355G
20.65237,15.173664,Immune-low,BEME_355G
20.65237,33.354164,Immune-low,BEME_355G
4.965096,3.3004193,Immune-poor,BEME_355G
119.6919,119.9607,Immune-high,BEME_355G
78.33598,69.230354,Immune-moderate-low,BEME_355G
1.6290659,0.8749331,Immune-poor,BEME_355G
4.192695,6.0951357,Immune-poor,BEME_355G
20.65237,8.538223,Immune-low,BEME_355G
20.65237,7.609361,Immune-low,BEME_355G
1.6290659,1.2364163,Immune-poor,BEME_355G
20.65237,34.13938,Immune-low,BEME_355G
130.50667,94.7259,Immune-moderate-high,BEME_355G
130.50667,80.335144,Immune-moderate-high,BEME_355G
4.965096,1.8770093,Immune-poor,BEME_355G
119.6919,118.64193,Immune-high,BEME_355G
130.50667,113.72086,Immune-moderate-high,BEME_355G
1.6290659,1.7793282,Immune-poor,BEME_355G
78.33598,109.80199,Immune-moderate-low,BEME_355G
51.90031,50.734497,Immune-moderate-low,BEME_355G
20.65237,19.032036,Immune-low,BEME_355G
78.33598,71.629906,Immune-moderate-low,BEME_355G
119.6919,149.82858,Immune-high,BEME_355G
4.192695,2.354982,Immune-poor,BEME_355G
4.192695,2.0276952,Immune-poor,BEME_355G
130.50667,147.35043,Immune-moderate-high,BEME_355G
1.6290659,1.424395,Immune-poor,BEME_355G
130.50667,69.32614,Immune-moderate-high,BEME_355G
130.50667,94.54138,Immune-moderate-high,BEME_355G
25.933357,31.900278,Immune-low,BEME_355G
4.192695,4.640261,Immune-poor,BEME_355G
130.50667,175.81172,Immune-moderate-high,BEME_355G
43.511616,49.053036,Immune-low,BEME_355G
20.65237,31.967478,Immune-low,BEME_355G
20.65237,12.471692,Immune-low,BEME_355G
78.33598,70.459564,Immune-moderate-low,BEME_355G
51.90031,46.384384,Immune-moderate-low,BEME_355G
20.65237,36.779392,Immune-low,BEME_355G
4.965096,8.836197,Immune-poor,BEME_355G
25.933357,17.406855,Immune-low,BEME_355G
119.6919,100.19792,Immune-high,BEME_355G
4.965096,2.994168,Immune-poor,BEME_355G
208.19379,374.91626,Immune-high,BEME_355G
75.91567,95.85264,Immune-moderate,BEME_355G
78.33598,114.552666,Immune-moderate-low,BEME_355G
25.933357,33.2469,Immune-low,BEME_355G
130.50667,177.0677,Immune-moderate-high,BEME_355G
4.965096,11.168557,Immune-poor,BEME_355G
1.6290659,1.2236217,Immune-poor,BEME_355G
130.50667,129.63023,Immune-moderate-high,BEME_355G
1.6290659,1.5372572,Immune-poor,BEME_355G
43.511616,54.030273,Immune-low,BEME_355G
75.91567,57.732944,Immune-moderate,BEME_355G
25.933357,34.910645,Immune-low,BEME_355G
75.91567,84.4152,Immune-moderate,BEME_355G
78.33598,67.40489,Immune-moderate-low,BEME_355G
78.33598,102.30775,Immune-moderate-low,BEME_355G
4.965096,3.4869225,Immune-poor,BEME_355G
4.192695,2.0594866,Immune-poor,BEME_355G
119.6919,109.91075,Immune-high,BEME_355G
25.933357,28.12902,Immune-low,BEME_355G
130.50667,160.06044,Immune-moderate-high,BEME_355G
1.6290659,3.2240317,Immune-poor,BEME_355G
130.50667,129.98184,Immune-moderate-high,BEME_355G
78.33598,80.45004,Immune-moderate-low,BEME_355G
130.50667,67.685776,Immune-moderate-high,BEME_355G
130.50667,63.657085,Immune-moderate-high,BEME_355G
130.50667,146.96422,Immune-moderate-high,BEME_355G
4.965096,3.6657505,Immune-poor,BEME_355G
1.6290659,1.7137108,Immune-poor,BEME_355G
51.90031,64.255936,Immune-moderate-low,BEME_355G
1.6290659,1.4606152,Immune-poor,BEME_355G
130.50667,161.6938,Immune-moderate-high,BEME_355G
51.90031,32.361347,Immune-moderate-low,BEME_355G
1.6290659,1.5295471,Immune-poor,BEME_355G
130.50667,133.59201,Immune-moderate-high,BEME_355G
75.91567,89.15479,Immune-moderate,BEME_355G
20.65237,16.44809,Immune-low,BEME_355G
78.33598,64.294495,Immune-moderate-low,BEME_355G
78.33598,59.26722,Immune-moderate-low,BEME_355G
1.6290659,1.5473802,Immune-poor,BEME_355G
130.50667,73.09594,Immune-moderate-high,BEME_355G
119.6919,98.478485,Immune-high,BEME_355G
75.91567,89.790054,Immune-moderate,BEME_355G
1.6290659,0.87334496,Immune-poor,BEME_355G
1.6290659,2.0823636,Immune-poor,BEME_355G
75.91567,89.559326,Immune-moderate,BEME_355G
1.6290659,0.8324032,Immune-poor,BEME_355G
75.91567,68.66276,Immune-moderate,BEME_355G
130.50667,126.00293,Immune-moderate-high,BEME_355G
119.6919,124.67816,Immune-high,BEME_355G
43.511616,33.18378,Immune-low,BEME_355G
78.33598,101.06758,Immune-moderate-low,BEME_355G
51.90031,70.15732,Immune-moderate-low,BEME_355G
75.91567,69.94543,Immune-moderate,BEME_355G
1.6290659,1.8279606,Immune-poor,BEME_355G
43.511616,34.488884,Immune-low,BEME_355G
75.91567,67.54465,Immune-moderate,BEME_355G
119.6919,128.2597,Immune-high,BEME_355G
1.6290659,1.6438907,Immune-poor,BEME_355G
1.6290659,1.8862507,Immune-poor,BEME_355G
4.965096,10.890537,Immune-poor,BEME_355G
75.91567,60.91233,Immune-moderate,BEME_355G
130.50667,124.91739,Immune-moderate-high,BEME_355G
1.6290659,1.7531444,Immune-poor,BEME_355G
20.65237,25.317741,Immune-low,BEME_355G
51.90031,43.7282,Immune-moderate-low,BEME_355G
75.91567,74.39594,Immune-moderate,BEME_355G
4.965096,4.327055,Immune-poor,BEME_355G
4.965096,12.685928,Immune-poor,BEME_355G
130.50667,166.8939,Immune-moderate-high,BEME_355G
4.192695,2.3906171,Immune-poor,BEME_355G
78.33598,52.556793,Immune-moderate-low,BEME_355G
4.192695,3.6442232,Immune-poor,BEME_355G
4.965096,2.473838,Immune-poor,BEME_355G
51.90031,58.664734,Immune-moderate-low,BEME_355G
75.91567,58.43336,Immune-moderate,BEME_355G
1.6290659,2.0266418,Immune-poor,BEME_355G
208.19379,223.0623,Immune-high,BEME_355G
4.965096,3.6212635,Immune-poor,BEME_355G
20.65237,20.982216,Immune-low,BEME_355G
43.511616,43.01732,Immune-low,BEME_355G
4.965096,4.683813,Immune-poor,BEME_355G
75.91567,62.681717,Immune-moderate,BEME_355G
78.33598,102.81723,Immune-moderate-low,BEME_355G
4.192695,4.0032525,Immune-poor,BEME_355G
20.65237,14.79384,Immune-low,BEME_355G
4.965096,2.855107,Immune-poor,BEME_355G
78.33598,66.50138,Immune-moderate-low,BEME_355G
