ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
S100A9,S100A9,4.890816,1.0,ITGB2,ITGB2,0.37066454,0.3233082706766917,Mono-C,B,2.6307404,0.0
HLA-C,HLA-C,3.507225,1.0,LILRB2,LILRB2,1.7463557,1.0,Treg,Mono-NC,2.6267903,0.0
B2M,B2M,5.1716204,1.0,CD1C,CD1C,0.081744336,0.10932475884244373,Treg,Mono-C,2.6266823,0.0
B2M,B2M,5.1494274,1.0,CD1C,CD1C,0.094506875,0.11894273127753303,NK-CD16+,TRM,2.621967,0.0
S100A8,S100A8,4.1858444,0.9967845659163987,ITGB2,ITGB2,1.0578327,0.7037037037037037,Mono-C,Treg,2.6218386,0.0
B2M,B2M,5.1494274,1.0,CD1C,CD1C,0.081744336,0.10932475884244373,NK-CD16+,Mono-C,2.6155858,0.0
VIM,VIM,3.2551064,0.9581497797356828,CD44,CD44,1.9724663,0.8612334801762115,TRM,TRM,2.6137865,0.0
B2M,B2M,4.791028,1.0,CD1A,CD1A,0.43510064,0.34210526315789475,CD8 T,cDC2,2.6130643,0.0
HLA-A,HLA-A,3.4756718,1.0,LILRB2,LILRB2,1.7463557,1.0,NK-CD16+,Mono-NC,2.6110137,0.0
S100A8,S100A8,4.1858444,0.9967845659163987,CD69,CD69,1.0354137,0.5938375350140056,Mono-C,CD4 T,2.610629,0.0
B2M,B2M,4.117801,0.9774436090225563,CD1C,CD1C,1.1023264,0.631578947368421,cDC2,cDC2,2.6100638,0.0
HLA-B,HLA-B,3.4723597,1.0,LILRB2,LILRB2,1.7463557,1.0,NK-CD16+,Mono-NC,2.6093576,0.0
TIMP1,TIMP1,2.8785126,0.8964757709251101,CD63,CD63,2.3396325,0.9613003095975232,TRM,NK-CD16-,2.6090727,0.0
RPS19,RPS19,4.0096474,1.0,C5AR1,C5AR1,1.2045323,0.9242424242424242,Mono-NC,Mono-NC,2.6070898,0.0
HLA-A,HLA-A,3.5172474,0.9974489795918368,APLP2,APLP2,1.693923,0.920704845814978,γδ T,TRM,2.605585,0.0
HLA-B,HLA-B,3.4639976,1.0,LILRB2,LILRB2,1.7463557,1.0,Treg,Mono-NC,2.6051767,0.0
TNFSF13B,TNFSF13B,1.1212561,0.8167202572347267,HLA-DPB1,HLA-DPB1,4.085288,0.9924812030075187,Mono-C,cDC2,2.603272,0.0
HLA-B,HLA-B,3.4723597,1.0,CD3D,CD3D,1.7265168,0.7703081232492998,NK-CD16+,CD4 T,2.5994382,0.0
B2M,B2M,4.7613416,0.9971988795518207,CD1A,CD1A,0.43510064,0.34210526315789475,CD4 T,cDC2,2.598221,0.0
HLA-B,HLA-B,3.4639976,1.0,CD3D,CD3D,1.7265168,0.7703081232492998,Treg,CD4 T,2.5952573,0.0
VIM,VIM,3.1690266,0.981203007518797,CD44,CD44,2.020819,0.977491961414791,cDC2,Mono-C,2.5949228,0.0
RPS19,RPS19,4.0096474,1.0,C5AR1,C5AR1,1.1721296,0.7180616740088106,Mono-NC,TRM,2.5908885,0.0
S100A8,S100A8,4.1858444,0.9967845659163987,CD69,CD69,0.99429494,0.5743034055727554,Mono-C,NK-CD16-,2.5900698,0.0
HLA-B,HLA-B,3.426832,0.9948979591836735,LILRB2,LILRB2,1.7463557,1.0,γδ T,Mono-NC,2.5865939,0.0
B2M,B2M,5.0368896,1.0,CD1B,CD1B,0.13393842,0.16917293233082706,γδ T,cDC2,2.585414,0.0
HLA-A,HLA-A,3.4756718,1.0,APLP2,APLP2,1.693923,0.920704845814978,NK-CD16+,TRM,2.5847974,0.0
HLA-DPA1,HLA-DPA1,4.1088333,0.981203007518797,CD4,CD4,1.0583234,0.7037037037037037,cDC2,Treg,2.5835783,0.0
RPS19,RPS19,3.95381,1.0,C5AR1,C5AR1,1.2045323,0.9242424242424242,B,Mono-NC,2.5791712,0.0
B2M,B2M,4.651312,1.0,KLRC2,KLRC2,0.5046022,0.33436532507739936,NK-CD16-,NK-CD16-,2.5779572,0.0
HLA-B,HLA-B,3.426832,0.9948979591836735,CD3D,CD3D,1.7265168,0.7703081232492998,γδ T,CD4 T,2.5766745,0.0
HLA-B,HLA-B,3.4011884,1.0,LILRB2,LILRB2,1.7463557,1.0,CD8 T,Mono-NC,2.573772,0.0
HLA-DPB1,HLA-DPB1,4.085288,0.9924812030075187,CD4,CD4,1.0583234,0.7037037037037037,cDC2,Treg,2.5718057,0.0
S100A8,S100A8,4.1858444,0.9967845659163987,ITGB2,ITGB2,0.95731455,0.5820433436532507,Mono-C,NK-CD16-,2.5715795,0.0
VIM,VIM,3.1690266,0.981203007518797,CD44,CD44,1.9724663,0.8612334801762115,cDC2,TRM,2.5707464,0.0
S100A8,S100A8,4.1858444,0.9967845659163987,CD69,CD69,0.95297563,0.6122448979591837,Mono-C,γδ T,2.56941,0.0
HLA-A,HLA-A,3.5172474,0.9974489795918368,CD8A,CD8A,1.6204809,0.7806122448979592,γδ T,γδ T,2.568864,0.0
B2M,B2M,4.791028,1.0,KLRC2,KLRC2,0.344315,0.21428571428571427,CD8 T,γδ T,2.5676715,0.0
HLA-DRA,HLA-DRA,4.076727,1.0,CD4,CD4,1.0583234,0.7037037037037037,B,Treg,2.5675251,0.0
HLA-B,HLA-B,3.2511985,0.9891640866873065,KLRD1,KLRD1,1.8809955,0.8513931888544891,NK-CD16-,NK-CD16-,2.566097,0.0
B2M,B2M,5.0368896,1.0,CD1C,CD1C,0.094506875,0.11894273127753303,γδ T,TRM,2.5656981,0.0
